word;pos;CON_type;lemma;id;ref1;ref2;F
ainzque;CON;subord;ainz;romd;s366157;3;1
ainzque;CON;subord;ainz;rome;s366566;1;1
ainzque;CON;subord;ainz;rome;s367328;1;1
ainzque;CON;subord;ainz;rome;s367732;3;1
ainzque;CON;subord;ainz;roml;s372260;1;1
ainzque;CON;subord;ainz;roml;s372458;2;1
ainzque;CON;subord;ainz;roml;s373024;1;1
ainzque;CON;subord;ainz;roml;s373078;2;1
ainzque;CON;subord;ainz;roml;s373369;1;1
ainzque;CON;subord;ainz;romm;s373863;1;1
ainzque;CON;subord;ainz;romm;s374449;1;1
ainzque;CON;subord;ainz;romm;s374833;2;1
ainzque;CON;subord;ainz;romm;s375113;1;1
ainzque;CON;subord;ainz;romm;s375187;3;1
ainzque;CON;subord;ainz;romo;s375590;1;1
ainzque;CON;subord;ainz;romo;s376413;2;1
ainzque;CON;subord;ainz;romo;s376675;1;1
ainzque;CON;subord;ainz;romo;s376720;5;1
ainzque;CON;subord;ainz;romo;s376736;3;1
ainzque;CON;subord;ainz;rose;s378408;1;1
ainzque;CON;subord;ainz;rose;s379326;3;1
ainzque;CON;subord;ainz;rose;s379556;1;1
ainzque;CON;subord;ainz;rose;s379586;1;1
ainzque;CON;subord;ainz;rou2;s381533;1;1
ainzque;CON;subord;ainz;sage;s385983;1;1
ainzque;CON;subord;ainz;sully2;s400540;3;1
ainzque;CON;subord;ainz;the;s402406;6;1
ainzque;CON;subord;ainz;trib;s405219;3;1
ainzque;CON;subord;ainz;troi;s405744;4;1
ainzque;CON;subord;ainz;troifr;s408715;1;1
ainzque;CON;subord;ainz;troifr;s409117;1;1
ainzque;CON;subord;ainz;troifr;s409379;1;1
ainzque;CON;subord;ainz;turp;s410020;9;1
ainzque;CON;subord;ainz;yvh;s435357;2;1
ainzque;CON;subord;ainz;yvv;s438322;2;1
ainzque;CON;subord;ainz;yvv;s438900;1;1
ainzque;CON;subord;ainz;yvv;s438932;3;1
ainzque;CON;subord;ainz;yvv;s438986;1;1
ainzque;CON;subord;ainz;yzop;s441128;1;1
anceisque;CON;subord;ainçois;alia;s10409;2;1
anceisque;CON;subord;ainçois;alia;s10681;1;1
anceisque;CON;subord;ainçois;chastoi;s60493;1;1
anceisque;CON;subord;ainçois;pap;s287800;1;1
anceisque;CON;subord;ainçois;pap;s288704;1;1
anceisque;CON;subord;ainçois;pap;s289130;1;1
anceisque;CON;subord;ainçois;perf;s306606;1;1
anceisque;CON;subord;ainçois;perf;s307026;1;1
anceisque;CON;subord;ainçois;poit;s327253;3;1
ancesque;CON;subord;ainçois;beati;s34835;4;1
anchoieske;CON;subord;ainçois;wallo;s429426;6;1
anchoiske;CON;subord;ainçois;feu;s155073;2;1
anchoisque;CON;subord;ainçois;artch;s23947;64;1
anchoisque;CON;subord;ainçois;clari2;s71800;19;1
anchoisque;CON;subord;ainçois;clari2;s71807;22;1
anchoisque;CON;subord;ainçois;clari2;s71925;40;1
anchoisque;CON;subord;ainçois;clari2;s71988;39;1
anchoisque;CON;subord;ainçois;cou;s89802;1;1
anchoisque;CON;subord;ainçois;cou;s90029;1;1
anchoisque;CON;subord;ainçois;eustache;s112517;1;1
anchoisque;CON;subord;ainçois;evrat1;s118553;5;1
anchoisque;CON;subord;ainçois;fabj;s128240;2;1
anchoisque;CON;subord;ainçois;hyla;s183428;4;1
anchoisque;CON;subord;ainçois;hyla;s184367;4;1
anchoisque;CON;subord;ainçois;lancpr;s203152;9;1
anchoisque;CON;subord;ainçois;lancpr;s203304;16;1
anchoisque;CON;subord;ainçois;moral2;s246861;5;1
anchoisque;CON;subord;ainçois;nic;s263839;2;1
anchoisque;CON;subord;ainçois;nic;s264765;3;1
anchoisque;CON;subord;ainçois;nouvel;s280937;1;1
anchoisque;CON;subord;ainçois;nouvel;s282079;1;1
anchoisque;CON;subord;ainçois;yvp;s436355;1;1
anchueske;CON;subord;ainçois;wallo;s429542;33;1
anchuesque;CON;subord;ainçois;wallo;s429627;9;1
ancoiske;CON;subord;ainçois;pon1;s330614;2;1
ancoisque;CON;subord;ainçois;aiol;s6204;1;1
ancoisque;CON;subord;ainçois;aiol;s6773;1;1
ancoisque;CON;subord;ainçois;amo;s13206;2;1
ancoisque;CON;subord;ainçois;arr;s22633;1;1
ancoisque;CON;subord;ainçois;beati;s34460;4;1
ancoisque;CON;subord;ainçois;beati;s34630;1;1
