word;pos;CON_type;lemma;id;ref1;ref2;F
ainzcoisque;CON;subord;ainçoisque_relemma;perl;s310992;1;1
ainzke;CON;subord;ainzque_relemma;anti;s21185;4;1
ainzke;CON;subord;ainzque_relemma;darm;s91367;21;1
ainzke;CON;subord;ainzque_relemma;rou3a;s382552;1;1
ainzke;CON;subord;ainzque_relemma;teo2;s400839;1;1
ainzqe;CON;subord;ainzque_relemma;cambrai;s53596;4;1
ainzqe;CON;subord;ainzque_relemma;greg2;s166921;4;1
ainzque;CON;subord;ainzque_relemma;abreja;s2880;2;1
ainzque;CON;subord;ainzque_relemma;alia;s9160;4;1
ainzque;CON;subord;ainzque_relemma;amile;s12555;1;1
ainzque;CON;subord;ainzque_relemma;aye;s29413;5;1
ainzque;CON;subord;ainzque_relemma;aye;s29478;16;1
ainzque;CON;subord;ainzque_relemma;aye;s29546;7;1
ainzque;CON;subord;ainzque_relemma;benoit;s39794;2;1
ainzque;CON;subord;ainzque_relemma;benoit;s39890;1;1
ainzque;CON;subord;ainzque_relemma;benoit;s40302;1;1
ainzque;CON;subord;ainzque_relemma;benoit;s40352;1;1
ainzque;CON;subord;ainzque_relemma;benoit;s40477;1;1
ainzque;CON;subord;ainzque_relemma;benoit;s40528;1;1
ainzque;CON;subord;ainzque_relemma;besant;s44262;1;1
ainzque;CON;subord;ainzque_relemma;chastoi;s60360;1;1
ainzque;CON;subord;ainzque_relemma;chastoi;s61321;1;1
ainzque;CON;subord;ainzque_relemma;chastoi;s61553;1;1
ainzque;CON;subord;ainzque_relemma;chauvency;s61923;1;1
ainzque;CON;subord;ainzque_relemma;chauvency;s63788;1;1
ainzque;CON;subord;ainzque_relemma;chret2;s65823;2;1
ainzque;CON;subord;ainzque_relemma;chret2;s67408;3;1
ainzque;CON;subord;ainzque_relemma;chret2;s67953;5;1
ainzque;CON;subord;ainzque_relemma;chret2;s68016;2;1
ainzque;CON;subord;ainzque_relemma;chro;s69093;1;1
ainzque;CON;subord;ainzque_relemma;chro;s69377;1;1
ainzque;CON;subord;ainzque_relemma;chro;s69782;1;1
ainzque;CON;subord;ainzque_relemma;chro;s70435;2;1
