word;POS;POStype;lemma;id;ref1;ref2;F
com;CON;subord;come1;best;s46301;1 ;1
com;CON;subord;come1;best;s46517;2 ;1
com;CON;subord;come1;best;s46542;5 ;1
com;CON;subord;come1;best;s46564;1 ;1
com;CON;subord;come1;best;s46729;2 ;1
com;CON;subord;come1;best;s46884;2 ;1
com;CON;subord;come1;best;s46895;4 ;1
com;CON;subord;come1;best;s47115;4 ;1
com;CON;subord;come1;best;s47283;2 ;1
com;CON;subord;come1;best;s47357;2 ;1
com;CON;subord;come1;best;s47400;2 ;1
com;CON;subord;come1;best;s47452;3 ;1
com;CON;subord;come1;best;s47539;4 ;1
com;CON;subord;come1;best;s47679;2 ;1
com;CON;subord;come1;best;s47926;2 ;1
com;CON;subord;come1;best;s47988;4 ;1
com;CON;subord;come1;best;s48011;4 ;1
com;CON;subord;come1;best;s48018;4 ;1
com;CON;subord;come1;best;s48039;3 ;1
com;CON;subord;come1;best;s48081;4 ;1
com;CON;subord;come1;best;s48121;2 ;1
com;CON;subord;come1;best;s48201;2 ;1
com;CON;subord;come1;best;s48269;1 ;1
com;CON;subord;come1;bodo;s48505;2 ;1
com;CON;subord;come1;bodo;s48802;2 ;1
com;CON;subord;come1;bodo;s48827;2 ;1
com;CON;subord;come1;bourg;s49531;6 ;1
com;CON;subord;come1;bourg;s49540;3 ;1
com;CON;subord;come1;bourg;s49566;2 ;1
com;CON;subord;come1;bourg;s49703;3 ;1
com;CON;subord;come1;calex;s52370;1 ;1
com;CON;subord;come1;calex;s52424;1 ;1
com;CON;subord;come1;calex;s52460;3 ;1
com;CON;subord;come1;cambrai;s53033;5 ;1
com;CON;subord;come1;cambrai;s53046;4 ;1
com;CON;subord;come1;cambrai;s53055;5 ;1
com;CON;subord;come1;cambrai;s53119;1 ;1
com;CON;subord;come1;cambrai;s53315;2 ;1
com;CON;subord;come1;cambrai;s53342;2 ;1
com;CON;subord;come1;cambrai;s53453;3 ;1
com;CON;subord;come1;cambrai;s53496;5 ;1
com;CON;subord;come1;cambrai;s53798;2 ;1
com;CON;subord;come1;cambrai;s53913;1 ;1
com;CON;subord;come1;cambrai;s54156;3 ;1
com;CON;subord;come1;cambrai;s54241;2 ;1
com;CON;subord;come1;cambrai;s54340;6 ;1
com;CON;subord;come1;carem;s54493;5 ;1
com;CON;subord;come1;carem;s54513;8 ;1
com;CON;subord;come1;carem;s54558;6 ;1
com;CON;subord;come1;carem;s54627;6 ;1
com;CON;subord;come1;carem;s54663;9 ;1
com;CON;subord;come1;carem;s54721;4 ;1
com;CON;subord;come1;carem;s54782;8 ;1
com;CON;subord;come1;carem;s54783;4 ;1
com;CON;subord;come1;carem;s54818;3 ;1
com;CON;subord;come1;carem;s54837;2 ;1
com;CON;subord;come1;carem;s54865;3 ;1
com;CON;subord;come1;carem;s54884;4 ;1
com;CON;subord;come1;carem;s54895;3 ;1
com;CON;subord;come1;carem;s54905;10 ;1
com;CON;subord;come1;carem;s54907;6 ;1
com;CON;subord;come1;carem;s54913;8 ;1
com;CON;subord;come1;carem;s54933;2 ;1
com;CON;subord;come1;carem;s54947;8 ;1
com;CON;subord;come1;carem;s54992;2 ;1
com;CON;subord;come1;carem;s55009;8 ;1
com;CON;subord;come1;carem;s55137;6 ;1
com;CON;subord;come1;carem;s55209;2 ;1
com;CON;subord;come1;carem;s55358;8 ;1
com;CON;subord;come1;carem;s55369;7 ;1
com;CON;subord;come1;carem;s55380;2 ;1
com;CON;subord;come1;carem;s55444;3 ;1
com;CON;subord;come1;carem;s55459;8 ;1
com;CON;subord;come1;carp;s55509;2 ;1
com;CON;subord;come1;carp;s55672;7 ;1
com;CON;subord;come1;carp;s55714;1 ;1
com;CON;subord;come1;carp;s55886;4 ;1
com;CON;subord;come1;carp;s55888;2 ;1
com;CON;subord;come1;carp;s55922;3 ;1
com;CON;subord;come1;carp;s56031;1 ;1
com;CON;subord;come1;carp;s56082;7 ;1
com;CON;subord;come1;carp;s56126;7 ;1
com;CON;subord;come1;carp;s56167;1 ;1
com;CON;subord;come1;carp;s56216;3 ;1
com;CON;subord;come1;carp;s56445;7 ;1
com;CON;subord;come1;carp;s56533;3 ;1
com;CON;subord;come1;carp;s56672;8 ;1
com;CON;subord;come1;carp;s56847;2 ;1
com;CON;subord;come1;carp;s56861;1 ;1
com;CON;subord;come1;carp;s56891;8 ;1
com;CON;subord;come1;carp;s56936;6 ;1
com;CON;subord;come1;carp;s57048;2 ;1
com;CON;subord;come1;carp;s57148;2 ;1
com;CON;subord;come1;carp;s57165;3 ;1
com;CON;subord;come1;carp;s57333;3 ;1
com;CON;subord;come1;carp;s57355;4 ;1
com;CON;subord;come1;carp;s57372;5 ;1
com;CON;subord;come1;carp;s57373;4 ;1
com;CON;subord;come1;carp;s57478;6 ;1
com;CON;subord;come1;carp;s57527;1 ;1
com;CON;subord;come1;carp;s57583;3 ;1
com;CON;subord;come1;carp;s57707;5 ;1
com;CON;subord;come1;carp;s57735;3 ;1
com;CON;subord;come1;carp;s57769;4 ;1
com;CON;subord;come1;carp;s57772;4 ;1
com;CON;subord;come1;chastoi;s58878;3 ;1
com;CON;subord;come1;chastoi;s58997;4 ;1
com;CON;subord;come1;chastoi;s59088;1 ;1
com;CON;subord;come1;chastoi;s59109;1 ;1
com;CON;subord;come1;chastoi;s59270;1 ;1
com;CON;subord;come1;chastoi;s59417;1 ;1
com;CON;subord;come1;chastoi;s59464;1 ;1
com;CON;subord;come1;chastoi;s59651;3 ;1
com;CON;subord;come1;chastoi;s60153;1 ;1
com;CON;subord;come1;chastoi;s60218;1 ;1
com;CON;subord;come1;chastoi;s60290;3 ;1
com;CON;subord;come1;chastoi;s60535;1 ;1
com;CON;subord;come1;chastoi;s60809;1 ;1
com;CON;subord;come1;chastoi;s61111;2 ;1
com;CON;subord;come1;chastoi;s61297;2 ;1
com;CON;subord;come1;chastoi;s61747;1 ;1
com;CON;subord;come1;chastoi;s61795;4 ;1
com;CON;subord;come1;chastoi;s61831;3 ;1
com;CON;subord;come1;chauvency;s61845;1 ;1
com;CON;subord;come1;chauvency;s62248;3 ;1
com;CON;subord;come1;chauvency;s62351;2 ;1
com;CON;subord;come1;chauvency;s62360;1 ;1
com;CON;subord;come1;chauvency;s62382;3 ;1
com;CON;subord;come1;chauvency;s62484;1 ;1
com;CON;subord;come1;chauvency;s62544;2 ;1
com;CON;subord;come1;chauvency;s62572;2 ;1
com;CON;subord;come1;chauvency;s62587;6 ;1
com;CON;subord;come1;chauvency;s62601;6 ;1
com;CON;subord;come1;chauvency;s62675;1 ;1
com;CON;subord;come1;chauvency;s62676;3 ;1
com;CON;subord;come1;chauvency;s62681;2 ;1
com;CON;subord;come1;chauvency;s62782;3 ;1
com;CON;subord;come1;chauvency;s62982;1 ;1
com;CON;subord;come1;chauvency;s63006;4 ;1
com;CON;subord;come1;chauvency;s63028;6 ;1
com;CON;subord;come1;chauvency;s63208;1 ;1
com;CON;subord;come1;chauvency;s63273;3 ;1
com;CON;subord;come1;chauvency;s63297;1 ;1
com;CON;subord;come1;chauvency;s63320;2 ;1
com;CON;subord;come1;chauvency;s63377;4 ;1
com;CON;subord;come1;chauvency;s63551;2 ;1
com;CON;subord;come1;chauvency;s63597;2 ;1
com;CON;subord;come1;chauvency;s63733;1 ;1
com;CON;subord;come1;chauvency;s63736;4 ;1
com;CON;subord;come1;chauvency;s63752;3 ;1
com;CON;subord;come1;chauvency;s63878;7 ;1
com;CON;subord;come1;chauvency;s63894;4 ;1
com;CON;subord;come1;chauvency;s64000;2 ;1
com;CON;subord;come1;chauvency;s64006;2 ;1
com;CON;subord;come1;chauvency;s64042;1 ;1
com;CON;subord;come1;chauvency;s64044;2 ;1
com;CON;subord;come1;chauvency;s64064;2 ;1
com;CON;subord;come1;chauvency;s64121;1 ;1
com;CON;subord;come1;chauvency;s64172;5 ;1
com;CON;subord;come1;chauvency;s64256;2 ;1
com;CON;subord;come1;chauvency;s64290;3 ;1
com;CON;subord;come1;chauvency;s64466;4 ;1
com;CON;subord;come1;chret1;s64826;36 ;1
com;CON;subord;come1;chret1;s64871;25 ;1
com;CON;subord;come1;chret1;s64913;2 ;1
com;CON;subord;come1;chret1;s64923;56 ;1
com;CON;subord;come1;chret1;s64938;9 ;1
com;CON;subord;come1;chret1;s65067;17 ;1
com;CON;subord;come1;chret1;s65073;11 ;1
com;CON;subord;come1;chret1;s65075;23 ;1
com;CON;subord;come1;chret1;s65098;2 ;1
com;CON;subord;come1;chret1;s65108;12 ;1
com;CON;subord;come1;chret1;s65111;2 ;1
com;CON;subord;come1;chret1;s65137;53 ;1
com;CON;subord;come1;chret1;s65238;1 ;1
com;CON;subord;come1;chret1;s65310;33 ;1
com;CON;subord;come1;chret1;s65325;18 ;1
com;CON;subord;come1;chret1;s65337;26 ;1
com;CON;subord;come1;chret1;s65351;5 ;1
com;CON;subord;come1;chret1;s65360;21 ;1
com;CON;subord;come1;chret1;s65415;12 ;1
com;CON;subord;come1;chret1;s65482;47 ;1
com;CON;subord;come1;chret1;s65530;3 ;1
com;CON;subord;come1;chret1;s65538;2 ;1
com;CON;subord;come1;chret1;s65566;10 ;1
com;CON;subord;come1;chret1;s65592;51 ;1
com;CON;subord;come1;chret1;s65674;9 ;1
com;CON;subord;come1;chret1;s65700;9 ;1
com;CON;subord;come1;chret2;s66880;5 ;1
com;CON;subord;come1;chret2;s66953;2 ;1
com;CON;subord;come1;chret2;s66961;1 ;1
com;CON;subord;come1;chret2;s67147;6 ;1
com;CON;subord;come1;chret2;s67152;5 ;1
com;CON;subord;come1;chret2;s67160;3 ;1
com;CON;subord;come1;chret2;s67161;4 ;1
com;CON;subord;come1;chret2;s67379;1 ;1
com;CON;subord;come1;chret2;s67430;2 ;1
com;CON;subord;come1;chret2;s67437;2 ;1
com;CON;subord;come1;chret2;s67463;4 ;1
com;CON;subord;come1;chret2;s67548;2 ;1
com;CON;subord;come1;chret2;s67895;5 ;1
com;CON;subord;come1;chret2;s67992;4 ;1
com;CON;subord;come1;chret2;s68035;2 ;1
com;CON;subord;come1;chret2;s68076;2 ;1
com;CON;subord;come1;chret2;s68139;3 ;1
com;CON;subord;come1;chret2;s68145;2 ;1
com;CON;subord;come1;chret2;s68228;1 ;1
com;CON;subord;come1;chret2;s68486;4 ;1
com;CON;subord;come1;chret2;s68568;1 ;1
com;CON;subord;come1;chro;s68938;1 ;1
com;CON;subord;come1;chro;s69765;2 ;1
com;CON;subord;come1;chro;s70840;4 ;1
com;CON;subord;come1;clari2;s71338;10 ;1
com;CON;subord;come1;clari2;s71628;23 ;1
com;CON;subord;come1;clari2;s71678;36 ;1
com;CON;subord;come1;clari2;s71822;14 ;1
com;CON;subord;come1;clari2;s71823;15 ;1
com;CON;subord;come1;clari2;s71824;14 ;1
com;CON;subord;come1;clari2;s71855;8 ;1
com;CON;subord;come1;clari2;s71862;23 ;1
